ApsimVersion = 7.5
Title = Sorghum summer-grass Simulation
            day           year       weed_lai   weed_biomass weed_grn_biomass            LAI        Biomass  green_biomass          Yield
            153           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            154           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            155           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            156           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            157           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            158           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            159           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            160           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            161           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            162           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            163           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            164           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            165           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            166           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            167           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            168           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            169           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            170           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            171           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            172           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            173           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            174           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            175           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            176           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            177           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            178           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            179           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            180           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            181           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            182           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            183           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            184           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            185           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            186           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            187           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            188           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            189           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            190           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            191           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            192           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            193           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            194           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            195           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            196           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            197           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            198           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            199           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            200           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            201           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            202           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            203           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            204           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            205           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            206           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            207           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            208           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            209           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            210           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            211           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            212           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            213           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            214           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            215           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            216           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            217           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            218           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            219           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            220           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            221           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            222           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            223           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            224           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            225           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            226           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            227           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            228           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            229           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            230           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            231           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            232           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            233           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            234           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            235           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            236           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            237           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            238           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            239           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            240           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            241           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            242           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            243           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            244           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            245           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            246           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            247           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            248           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            249           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            250           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            251           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            252           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            253           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            254           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            255           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            256           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            257           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            258           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            259           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            260           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            261           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            262           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            263           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            264           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            265           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            266           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            267           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            268           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            269           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            270           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            271           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            272           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            273           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            274           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            275           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            276           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            277           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            278           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            279           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            280           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            281           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            282           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            283           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            284           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            285           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            286           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            287           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            288           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            289           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            290           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            291           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            292           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            293           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            294           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            295           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            296           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            297           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            298           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            299           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            300           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            301           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            302           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            303           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            304           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
