ApsimVersion = 7.5
Title = Sorghum summer-grass Simulation
            day           year       weed_lai   weed_biomass weed_grn_biomass            lai        biomass  green_biomass          yield
            153           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            154           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            155           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            156           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            157           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            158           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            159           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            160           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            161           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            162           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            163           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            164           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            165           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            166           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            167           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            168           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            169           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            170           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            171           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            172           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            173           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            174           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            175           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            176           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            177           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            178           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            179           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            180           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            181           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            182           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            183           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            184           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            185           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            186           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            187           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            188           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            189           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            190           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            191           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            192           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            193           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            194           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            195           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            196           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            197           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            198           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            199           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            200           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            201           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            202           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            203           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            204           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            205           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            206           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            207           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            208           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            209           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            210           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            211           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            212           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            213           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            214           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            215           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            216           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            217           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            218           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            219           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            220           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            221           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            222           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            223           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            224           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            225           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            226           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            227           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            228           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            229           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            230           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            231           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            232           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            233           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            234           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            235           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            236           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            237           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            238           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            239           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            240           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            241           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            242           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            243           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            244           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            245           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            246           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            247           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            248           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            249           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            250           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            251           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            252           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            253           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            254           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            255           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            256           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            257           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            258           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            259           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            260           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            261           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            262           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            263           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            264           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            265           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            266           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            267           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            268           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            269           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            270           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            271           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            272           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            273           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            274           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            275           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            276           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            277           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            278           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            279           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            280           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            281           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            282           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            283           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            284           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            285           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            286           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            287           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            288           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            289           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            290           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            291           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            292           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            293           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            294           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            295           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            296           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            297           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            298           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            299           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            300           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            301           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            302           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            303           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            304           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            305           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            306           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            307           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            308           1988          0.000            0.0              0.0          0.000            0.0              ?            0.0
            309           1988          0.000            0.0              0.0          0.002           20.0              ?            0.0
            310           1988          0.000            0.0              0.0          0.008           20.3              ?            0.0
            311           1988          0.000            0.0              0.0          0.009           20.6              ?            0.0
            312           1988          0.004            9.0              9.0          0.011           21.4              ?            0.0
            313           1988          0.005            9.7              9.7          0.014           22.6              ?            0.0
            314           1988          0.007           10.7             10.7          0.018           24.5              ?            0.0
            315           1988          0.011           12.2             12.2          0.022           26.8              ?            0.0
            316           1988          0.015           14.3             14.3          0.026           29.4              ?            0.0
            317           1988          0.022           17.3             17.3          0.032           32.7              ?            0.0
            318           1988          0.028           21.5             21.5          0.038           36.7              ?            0.0
            319           1988          0.034           27.2             27.2          0.046           41.7              ?            0.0
            320           1988          0.042           34.5             34.5          0.058           47.9              ?            0.0
            321           1988          0.046           38.8             38.8          0.063           51.7              ?            0.0
            322           1988          0.050           45.4             45.4          0.071           57.5              ?            0.0
            323           1988          0.057           55.8             55.8          0.084           66.9              ?            0.0
            324           1988          0.066           68.2             68.2          0.101           78.6              ?            0.0
            325           1988          0.000            0.0              0.0          0.120           89.8              ?            0.0
            326           1988          0.000            0.0              0.0          0.150          104.4              ?            0.0
            327           1988          0.000            0.0              0.0          0.188          121.3              ?            0.0
            328           1988          0.000            0.0              0.0          0.226          146.7              ?            0.0
            329           1988          0.000            0.0              0.0          0.276          176.8              ?            0.0
            330           1988          0.000            0.0              0.0          0.332          212.3              ?            0.0
            331           1988          0.000            0.0              0.0          0.399          254.0              ?            0.0
            332           1988          0.000            0.0              0.0          0.483          299.5              ?            0.0
            333           1988          0.000            0.0              0.0          0.549          360.1              ?            0.0
            334           1988          0.000            0.0              0.0          0.638          429.4              ?            0.0
            335           1988          0.000            0.0              0.0          0.736          510.9              ?            0.0
            336           1988          0.000            0.0              0.0          0.845          599.0              ?            0.0
            337           1988          0.000            0.0              0.0          0.978          696.2              ?            0.0
            338           1988          0.000            0.0              0.0          1.126          789.6              ?            0.0
            339           1988          0.000            0.0              0.0          1.266          911.3              ?            0.0
            340           1988          0.000            0.0              0.0          1.411         1044.1              ?            0.0
            341           1988          0.000            0.0              0.0          1.553         1175.4              ?            0.0
            342           1988          0.000            0.0              0.0          1.709         1276.7              ?            0.0
            343           1988          0.000            0.0              0.0          1.846         1371.1              ?            0.0
            344           1988          0.000            0.0              0.0          1.970         1508.9              ?            0.0
            345           1988          0.000            0.0              0.0          2.078         1664.1              ?            0.0
            346           1988          0.000            0.0              0.0          2.170         1846.4              ?            0.0
            347           1988          0.000            0.0              0.0          2.240         1999.2              ?            0.0
            348           1988          0.000            0.0              0.0          2.291         2178.8              ?            0.0
            349           1988          0.000            0.0              0.0          2.329         2367.9              ?            0.0
            350           1988          0.000            0.0              0.0          2.370         2547.0              ?            0.0
            351           1988          0.000            0.0              0.0          2.407         2673.3              ?            0.0
            352           1988          0.000            0.0              0.0          2.431         2754.7              ?            0.0
            353           1988          0.000            0.0              0.0          2.445         2844.0              ?            0.0
            354           1988          0.000            0.0              0.0          2.445         3020.7              ?            0.0
            355           1988          0.000            0.0              0.0          2.445         3206.1              ?            0.0
            356           1988          0.000            0.0              0.0          2.445         3402.3              ?            0.0
            357           1988          0.000            0.0              0.0          2.445         3583.5              ?            0.0
            358           1988          0.000            0.0              0.0          2.445         3769.2              ?            0.0
            359           1988          0.000            0.0              0.0          2.445         3951.6              ?            0.0
            360           1988          0.000            0.0              0.0          2.445         4143.4              ?            0.0
            361           1988          0.000            0.0              0.0          2.445         4338.1              ?            0.0
            362           1988          0.000            0.0              0.0          2.445         4491.1              ?            0.0
            363           1988          0.000            0.0              0.0          2.445         4695.9              ?            0.0
            364           1988          0.000            0.0              0.0          2.445         4888.2              ?            0.0
            365           1988          0.000            0.0              0.0          2.445         5067.7              ?            0.0
            366           1988          0.000            0.0              0.0          2.445         5244.5              ?            0.0
              1           1989          0.000            0.0              0.0          2.445         5429.2              ?            0.0
              2           1989          0.000            0.0              0.0          2.445         5558.4              ?            0.0
              3           1989          0.000            0.0              0.0          2.445         5722.0              ?            0.0
              4           1989          0.000            0.0              0.0          2.445         5913.6              ?            0.0
              5           1989          0.000            0.0              0.0          2.445         6115.8              ?           42.8
              6           1989          0.000            0.0              0.0          2.445         6243.6              ?          132.2
              7           1989          0.000            0.0              0.0          2.445         6404.6              ?          257.7
              8           1989          0.000            0.0              0.0          2.445         6588.0              ?          415.0
              9           1989          0.000            0.0              0.0          2.445         6770.4              ?          594.7
             10           1989          0.000            0.0              0.0          2.445         6978.3              ?          806.2
             11           1989          0.000            0.0              0.0          2.445         7154.9              ?         1005.2
             12           1989          0.000            0.0              0.0          2.445         7356.8              ?         1214.3
             13           1989          0.000            0.0              0.0          2.445         7557.9              ?         1423.1
             14           1989          0.000            0.0              0.0          2.445         7735.3              ?         1618.8
             15           1989          0.000            0.0              0.0          2.445         7925.3              ?         1823.1
             16           1989          0.000            0.0              0.0          2.445         8115.1              ?         2026.7
             17           1989          0.000            0.0              0.0          2.445         8310.3              ?         2233.1
             18           1989          0.000            0.0              0.0          2.445         8513.2              ?         2442.6
             19           1989          0.000            0.0              0.0          2.445         8720.3              ?         2653.9
             20           1989          0.000            0.0              0.0          2.445         8892.9              ?         2851.2
             21           1989          0.000            0.0              0.0          2.445         9095.9              ?         3060.8
             22           1989          0.000            0.0              0.0          2.445         9240.1              ?         3246.7
             23           1989          0.000            0.0              0.0          2.445         9368.9              ?         3426.4
             24           1989          0.000            0.0              0.0          2.445         9494.4              ?         3599.7
             25           1989          0.000            0.0              0.0          2.445         9680.4              ?         3785.2
             26           1989          0.000            0.0              0.0          2.445         9885.4              ?         3979.1
             27           1989          0.000            0.0              0.0          2.445        10047.2              ?         4149.8
             28           1989          0.000            0.0              0.0          2.445        10237.9              ?         4337.2
             29           1989          0.000            0.0              0.0          2.445        10431.4              ?         4525.0
             30           1989          0.000            0.0              0.0          2.445        10641.3              ?         4737.3
             31           1989          0.000            0.0              0.0          2.441        10854.5              ?         4951.0
             32           1989          0.000            0.0              0.0          2.329        11048.3              ?         5156.9
             33           1989          0.000            0.0              0.0          2.248        11188.7              ?         5341.2
             34           1989          0.000            0.0              0.0          2.162        11316.9              ?         5520.4
             35           1989          0.000            0.0              0.0          2.162        11373.2              ?         5650.0
             36           1989          0.000            0.0              0.0          2.162        11411.9              ?         5756.8
             37           1989          0.000            0.0              0.0          2.092        11520.9              ?         5900.5
             38           1989          0.000            0.0              0.0          2.017        11645.4              ?         6057.3
             39           1989          0.000            0.0              0.0          1.926        11792.7              ?         6242.3
             40           1989          0.000            0.0              0.0          1.836        11940.5              ?         6429.7
             41           1989          0.000            0.0              0.0          1.753        12084.2              ?         6615.4
             42           1989          0.000            0.0              0.0          1.667        12183.4              ?         6783.1
             43           1989          0.000            0.0              0.0          1.593        12269.9              ?         6945.8
             44           1989          0.000            0.0              0.0          1.528        12370.6              ?         7046.5
             45           1989          0.000            0.0              0.0          1.528        12462.1              ?         7046.5
             46           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             47           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             48           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             49           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             50           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             51           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             52           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             53           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             54           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             55           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             56           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             57           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             58           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             59           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             60           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             61           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             62           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             63           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             64           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             65           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             66           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             67           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             68           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             69           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             70           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             71           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             72           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             73           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             74           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             75           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             76           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             77           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             78           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             79           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             80           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             81           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             82           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             83           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             84           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             85           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             86           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             87           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             88           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             89           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             90           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             91           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             92           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             93           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             94           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             95           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             96           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             97           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             98           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
             99           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            100           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            101           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            102           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            103           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            104           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            105           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            106           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            107           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            108           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            109           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            110           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            111           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            112           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            113           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            114           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            115           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            116           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            117           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            118           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            119           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            120           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            121           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            122           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            123           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            124           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            125           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            126           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            127           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            128           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            129           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            130           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            131           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            132           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            133           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            134           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            135           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            136           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            137           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            138           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            139           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            140           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            141           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            142           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            143           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            144           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            145           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            146           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
            147           1989          0.000            0.0              0.0          0.000            0.0              ?            0.0
