ApsimVersion = 7.2
Title = Ghab2_W1_9900
           year            day DaysAfterSowing tt_since_emerg          stage            lai     biomass_wt       grain_wt    LeafGreenWt    StemGreenWt      biomass_n        grain_n     root_depth     StemGreenN    sw(1-10)(1)    sw(1-10)(2)    sw(1-10)(3)    sw(1-10)(4)    sw(1-10)(5)    sw(1-10)(6)    sw(1-10)(7)    sw(1-10)(8)    sw(1-10)(9)   sw(1-10)(10) no3ppm(1-6)(1) no3ppm(1-6)(2) no3ppm(1-6)(3) no3ppm(1-6)(4) no3ppm(1-6)(5) no3ppm(1-6)(6) nh4ppm(1-6)(1) nh4ppm(1-6)(2) nh4ppm(1-6)(3) nh4ppm(1-6)(4) nh4ppm(1-6)(5) nh4ppm(1-6)(6) LeafGreenNConc StemGreenNConc   n_conc_grain
         (year)          (day)           (day)             ()             ()      (m^2/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)        (g/m^2)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)            (%)            (%)            (%)
           1999            364               9          0.000          1.999          0.000           0.00           0.00           0.00           0.00           0.00           0.00          0.000           0.00          0.080          0.080          0.135          0.186          0.223          0.247          0.257          0.273          0.283          0.288          4.260          3.560          2.760          2.953          3.535          5.265          5.115          4.260          3.270          3.000          1.866          0.406          0.000          0.000          0.000
           1999            365              10          0.000          1.999          0.000           0.00           0.00           0.00           0.00           0.00           0.00          0.000           0.00          0.080          0.080          0.135          0.186          0.223          0.247          0.257          0.273          0.283          0.288          4.260          3.560          2.760          2.956          3.591          5.330          5.115          4.260          3.270          3.000          1.811          0.338          0.000          0.000          0.000
           2000              1              11          0.000          1.999          0.000           0.00           0.00           0.00           0.00           0.00           0.00          0.000           0.00          0.080          0.080          0.135          0.186          0.223          0.247          0.257          0.272          0.283          0.288          4.260          3.560          2.760          2.958          3.645          5.386          5.115          4.260          3.270          3.000          1.757          0.281          0.000          0.000          0.000
           2000              2              12          0.000          1.999          0.000           0.00           0.00           0.00           0.00           0.00           0.00          0.000           0.00          0.080          0.080          0.135          0.186          0.223          0.247          0.257          0.272          0.283          0.288          4.260          3.560          2.760          2.960          3.697          5.431          5.115          4.260          3.270          3.000          1.705          0.234          0.000          0.000          0.000
           2000              3              13          0.000          1.999          0.000           0.00           0.00           0.00           0.00           0.00           0.00          0.000           0.00          0.102          0.080          0.135          0.186          0.223          0.247          0.257          0.272          0.283          0.288          4.260          3.560          2.760          2.963          3.747          5.468          5.115          4.260          3.270          3.000          1.656          0.196          0.000          0.000          0.000
           2000              4              14          0.000          1.999          0.000           0.00           0.00           0.00           0.00           0.00           0.00          0.000           0.00          0.116          0.080          0.135          0.186          0.223          0.247          0.257          0.272          0.283          0.288          4.260          3.560          2.760          2.965          3.796          5.497          5.115          4.260          3.270          3.000          1.608          0.164          0.000          0.000          0.000
           2000              5              15          0.000          2.000          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.183          0.081          0.135          0.186          0.223          0.247          0.257          0.272          0.283          0.288          4.562          3.587          2.760          2.968          3.842          5.519          4.703          4.260          3.270          3.000          1.561          0.140          0.000          0.000          0.000
           2000              6              16          0.000          2.089          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.175          0.082          0.135          0.187          0.223          0.247          0.257          0.272          0.283          0.288          4.801          3.611          2.760          2.970          3.887          5.538          4.379          4.260          3.270          3.000          1.517          0.120          0.000          0.000          0.000
           2000              7              17          0.000          2.130          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.191          0.084          0.135          0.187          0.223          0.247          0.257          0.272          0.283          0.288          4.980          3.648          2.760          2.973          3.931          5.552          4.092          4.260          3.270          3.000          1.474          0.104          0.000          0.000          0.000
           2000              8              18          0.000          2.183          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.247          0.091          0.135          0.187          0.223          0.247          0.257          0.272          0.283          0.288          5.020          3.778          2.760          2.975          3.972          5.563          3.811          4.260          3.270          3.000          1.432          0.091          0.000          0.000          0.000
           2000              9              19          0.000          2.238          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.243          0.097          0.135          0.187          0.223          0.247          0.257          0.272          0.283          0.288          5.066          3.891          2.760          2.978          4.013          5.572          3.543          4.260          3.270          3.000          1.392          0.080          0.000          0.000          0.000
           2000             10              20          0.000          2.259          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.253          0.105          0.135          0.187          0.223          0.247          0.257          0.272          0.283          0.288          5.057          4.030          2.760          2.980          4.052          5.580          3.315          4.260          3.270          3.000          1.353          0.071          0.000          0.000          0.000
           2000             11              21          0.000          2.301          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.236          0.110          0.135          0.187          0.223          0.247          0.257          0.272          0.283          0.288          5.099          4.117          2.760          2.983          4.090          5.587          3.097          4.260          3.270          3.000          1.315          0.063          0.000          0.000          0.000
           2000             12              22          0.000          2.335          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.221          0.113          0.135          0.187          0.223          0.246          0.258          0.272          0.283          0.287          5.161          4.176          2.760          2.985          4.126          5.592          2.902          4.260          3.270          3.000          1.279          0.055          0.000          0.000          0.000
           2000             13              23          0.000          2.365          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.211          0.115          0.135          0.187          0.223          0.246          0.258          0.272          0.283          0.287          5.226          4.222          2.760          2.988          4.161          5.597          2.727          4.260          3.270          3.000          1.244          0.049          0.000          0.000          0.000
           2000             14              24          0.000          2.392          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.197          0.116          0.135          0.188          0.222          0.246          0.258          0.272          0.282          0.287          5.291          4.255          2.760          2.990          4.195          5.601          2.581          4.260          3.270          3.000          1.210          0.043          0.000          0.000          0.000
           2000             15              25          0.000          2.420          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.184          0.117          0.135          0.188          0.222          0.246          0.258          0.272          0.282          0.287          5.369          4.278          2.760          2.993          4.228          5.605          2.437          4.260          3.270          3.000          1.177          0.038          0.000          0.000          0.000
           2000             16              26          0.000          2.445          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.172          0.118          0.135          0.188          0.222          0.246          0.258          0.272          0.282          0.287          5.443          4.294          2.760          2.995          4.260          5.608          2.315          4.260          3.270          3.000          1.146          0.033          0.000          0.000          0.000
           2000             17              27          0.000          2.467          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.161          0.118          0.135          0.188          0.222          0.246          0.258          0.272          0.282          0.287          5.511          4.306          2.760          2.998          4.291          5.610          2.213          4.260          3.270          3.000          1.115          0.029          0.000          0.000          0.000
           2000             18              28          0.000          2.495          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.295          0.178          0.136          0.188          0.222          0.246          0.258          0.272          0.282          0.287          4.624          5.291          2.782          3.000          4.321          5.611          2.115          4.115          3.270          3.000          1.085          0.027          0.000          0.000          0.000
           2000             19              29          0.000          2.543          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.280          0.257          0.142          0.188          0.222          0.246          0.258          0.272          0.282          0.287          3.609          6.195          2.991          3.003          4.350          5.612          2.018          3.976          3.270          3.000          1.057          0.025          0.000          0.000          0.000
           2000             20              30          0.000          2.601          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.266          0.260          0.149          0.188          0.222          0.246          0.258          0.272          0.282          0.287          3.545          6.311          3.149          3.006          4.378          5.613          1.910          3.824          3.270          3.000          1.029          0.023          0.000          0.000          0.000
           2000             21              31          0.000          2.626          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.257          0.254          0.154          0.189          0.222          0.246          0.258          0.272          0.282          0.287          3.611          6.334          3.272          3.008          4.405          5.613          1.806          3.679          3.270          3.000          1.002          0.021          0.000          0.000          0.000
           2000             22              32          0.000          2.649          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.299          0.281          0.166          0.189          0.222          0.246          0.258          0.272          0.282          0.287          3.260          6.533          3.710          3.011          4.431          5.613          1.716          3.551          3.126          3.000          0.976          0.019          0.000          0.000          0.000
           2000             23              33          0.000          2.681          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.315          0.292          0.184          0.189          0.222          0.246          0.258          0.272          0.282          0.287          3.031          6.472          4.280          3.013          4.456          5.613          1.629          3.428          2.988          3.000          0.951          0.018          0.000          0.000          0.000
           2000             24              34          0.000          2.734          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.300          0.283          0.202          0.189          0.222          0.246          0.258          0.272          0.282          0.287          2.992          6.283          4.789          3.019          4.481          5.613          1.547          3.310          2.858          3.000          0.926          0.016          0.000          0.000          0.000
           2000             25              35          0.000          2.790          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.315          0.284          0.228          0.190          0.222          0.246          0.258          0.272          0.282          0.287          2.797          6.003          5.484          3.036          4.505          5.613          1.473          3.202          2.740          3.000          0.902          0.015          0.000          0.000          0.000
           2000             26              36          0.000          2.854          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.293          0.274          0.246          0.191          0.222          0.246          0.258          0.272          0.282          0.287          2.758          5.801          5.982          3.092          4.528          5.613          1.389          3.082          2.615          2.974          0.879          0.014          0.000          0.000          0.000
           2000             27              37          0.000          2.883          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.287          0.272          0.260          0.193          0.222          0.246          0.258          0.272          0.282          0.287          2.689          5.709          6.376          3.213          4.551          5.612          1.307          2.964          2.495          2.898          0.857          0.013          0.000          0.000          0.000
           2000             28              38          0.000          2.918          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.274          0.269          0.265          0.195          0.222          0.246          0.258          0.272          0.282          0.287          2.701          5.729          6.589          3.398          4.573          5.612          1.223          2.844          2.375          2.767          0.835          0.012          0.000          0.000          0.000
           2000             29              39          0.000          2.959          0.000           0.00           0.00           0.00           0.00           0.00           0.00        150.000           0.00          0.264          0.266          0.264          0.197          0.222          0.246          0.258          0.272          0.282          0.287          2.780          5.785          6.701          3.610          4.595          5.612          1.140          2.728          2.258          2.607          0.813          0.011          0.000          0.000          0.000
           2000             30              40          6.097          3.000          0.005          10.00           0.00          10.00           0.00           0.60           0.00        150.000           0.00          0.256          0.261          0.262          0.199          0.222          0.246          0.258          0.272          0.282          0.287          2.954          5.801          6.758          3.811          4.617          5.611          1.060          2.616          2.148          2.456          0.792          0.010          6.000          0.000          0.000
           2000             31              41         12.697          3.013          0.005          10.01           0.00          10.00           0.01           0.60           0.00        167.000           0.00          0.247          0.255          0.259          0.201          0.222          0.246          0.258          0.272          0.282          0.287          3.159          5.805          6.788          3.998          4.638          5.611          0.983          2.510          2.044          2.314          0.771          0.009          5.999          0.000          0.000
           2000             32              42         20.697          3.029          0.005          10.02           0.00          10.01           0.01           0.60           0.00        184.000           0.00          0.243          0.252          0.256          0.203          0.222          0.246          0.258          0.272          0.282          0.287          3.323          5.862          6.833          4.190          4.659          5.610          0.893          2.391          1.931          2.165          0.751          0.009          5.997          3.081          0.000
           2000             33              43         27.218          3.041          0.006          10.03           0.00          10.01           0.02           0.60           0.00        201.000           0.00          0.233          0.247          0.253          0.204          0.222          0.246          0.258          0.271          0.282          0.287          3.516          5.907          6.882          4.381          4.680          5.610          0.798          2.265          1.813          2.012          0.731          0.008          5.994          4.050          0.000
           2000             34              44         33.632          3.054          0.006          10.04           0.00          10.02           0.03           0.60           0.00        218.000           0.00          0.224          0.243          0.250          0.206          0.222          0.246          0.258          0.271          0.282          0.287          3.704          5.953          6.927          4.562          4.701          5.609          0.708          2.143          1.699          1.867          0.711          0.007          5.991          4.513          0.000
           2000             35              45         39.719          3.066          0.006          10.05           0.00          10.02           0.03           0.60           0.00        235.000           0.00          0.221          0.240          0.248          0.207          0.223          0.246          0.258          0.271          0.282          0.287          3.864          6.012          6.971          4.730          4.722          5.609          0.622          2.026          1.592          1.731          0.691          0.006          5.988          4.808          0.000
           2000             36              46         45.469          3.077          0.006          10.06           0.00          10.02           0.04           0.60           0.00        252.000           0.00          0.254          0.252          0.248          0.208          0.223          0.246          0.258          0.271          0.281          0.287          3.701          6.257          7.077          4.880          4.742          5.608          0.544          1.926          1.500          1.616          0.672          0.006          5.987          5.155          0.000
           2000             37              47         52.469          3.090          0.007          10.07           0.00          10.03           0.04           0.60           0.00        269.000           0.00          0.248          0.250          0.248          0.209          0.223          0.246          0.258          0.271          0.281          0.287          3.729          6.324          7.158          5.015          4.763          5.607          0.476          1.839          1.420          1.514          0.653          0.005          5.985          5.229          0.000
           2000             38              48         57.543          3.100          0.007          10.08           0.00           9.55           0.05           0.60           0.00        286.000           0.02          0.237          0.246          0.247          0.211          0.223          0.246          0.258          0.271          0.281          0.287          3.867          6.302          7.206          5.139          4.783          5.607          0.416          1.761          1.348          1.423          0.634          0.005          5.983         51.984          0.000
           2000             39              49         62.980          3.111          0.007          10.09           0.00           9.55           0.05           0.60           0.00        303.000           0.02          0.230          0.242          0.246          0.212          0.223          0.246          0.258          0.271          0.281          0.287          3.996          6.295          7.236          5.253          4.803          5.606          0.363          1.689          1.281          1.339          0.615          0.004          5.981         45.653          0.000
           2000             40              50         68.646          3.122          0.007          10.10           0.00           9.09           0.06           0.60           0.00        320.000           0.04          0.226          0.239          0.244          0.213          0.223          0.246          0.258          0.271          0.281          0.287          4.112          6.302          7.258          5.359          4.824          5.605          0.313          1.621          1.219          1.261          0.596          0.004          5.978         75.345          0.000
           2000             41              51         75.141          3.134          0.007          10.11           0.00           9.10           0.07           0.60           0.00        337.000           0.04          0.222          0.237          0.243          0.214          0.223          0.245          0.258          0.271          0.281          0.287          4.220          6.323          7.282          5.465          4.844          5.604          0.260          1.549          1.154          1.181          0.577          0.004          5.976         66.077          0.000
           2000             42              52         82.291          3.148          0.007          10.13           0.00           9.11           0.08           0.60           0.00        354.000           0.04          0.219          0.235          0.241          0.214          0.223          0.245          0.258          0.271          0.281          0.287          4.322          6.356          7.308          5.569          4.864          5.604          0.204          1.472          1.087          1.101          0.559          0.003          5.972         57.595          0.000
           2000             43              53         90.119          3.164          0.008          10.15           0.00           9.11           0.09           0.60           0.00        371.000           0.04          0.216          0.232          0.240          0.215          0.223          0.245          0.258          0.271          0.281          0.287          4.417          6.397          7.337          5.672          4.885          5.603          0.147          1.393          1.019          1.021          0.540          0.003          5.969         49.871          0.000
           2000             44              54         99.069          3.181          0.008          10.17           0.00           9.12           0.10           0.60           0.00        388.000           0.04          0.213          0.230          0.238          0.216          0.223          0.245          0.258          0.271          0.281          0.287          4.507          6.442          7.366          5.770          4.905          5.602          0.091          1.313          0.952          0.944          0.522          0.003          5.965         44.172          0.000
           2000             45              55        107.219          3.197          0.009          10.19           0.00           9.13           0.11           0.60           0.00        403.437           0.04          0.234          0.233          0.237          0.216          0.223          0.245          0.258          0.271          0.281          0.286          4.476          6.578          7.408          5.864          4.925          5.601          0.026          1.235          0.887          0.870          0.504          0.002          5.961         39.391          0.000
           2000             46              56        114.069          3.210          0.009          10.20           0.00           9.13           0.12           0.60           0.00        417.811           0.04          0.256          0.251          0.240          0.217          0.223          0.245          0.258          0.271          0.281          0.286          4.101          6.879          7.540          5.950          4.945          5.600          0.000          1.169          0.831          0.806          0.486          0.002          5.960         38.307          0.000
           2000             47              57        121.069          3.224          0.009          10.20           0.00           9.14           0.12           0.60           0.00        431.376           0.04          0.267          0.260          0.245          0.218          0.223          0.245          0.258          0.271          0.281          0.286          3.829          6.978          7.734          6.033          4.965          5.600          0.000          1.114          0.785          0.753          0.468          0.002          5.958         37.067          0.000
           2000             48              58        129.519          3.240          0.010          10.23           0.00           9.15           0.14           0.60           0.00        443.863           0.04          0.253          0.254          0.247          0.219          0.223          0.245          0.258          0.271          0.281          0.286          3.877          6.882          7.824          6.113          4.985          5.599          0.000          1.063          0.742          0.704          0.450          0.002          5.953         32.582          0.000
           2000             49              59        136.569          3.254          0.010          10.25           0.00           9.15           0.15           0.60           0.00        455.324           0.04          0.245          0.249          0.247          0.220          0.224          0.245          0.258          0.271          0.281          0.286          3.939          6.815          7.866          6.188          5.004          5.598          0.000          1.018          0.705          0.660          0.433          0.002          5.949         30.232          0.000
           2000             50              60        144.869          3.270          0.011          10.27           0.00           9.16           0.16           0.60           0.00        466.078           0.04          0.246          0.248          0.247          0.221          0.224          0.245          0.258          0.271          0.281          0.286          3.903          6.842          7.898          6.259          5.024          5.597          0.000          0.977          0.670          0.621          0.415          0.001          5.944         27.464          0.000
           2000             51              61        155.719          3.291          0.012          10.31           0.00           9.18           0.19           0.60           0.00        476.325           0.04          0.236          0.245          0.246          0.222          0.224          0.245          0.258          0.271          0.281          0.286          3.968          6.799          7.913          6.329          5.044          5.596          0.000          0.932          0.633          0.579          0.398          0.001          5.936         23.846          0.000
           2000             52              62        164.269          3.308          0.013          10.35           0.00           9.19           0.21           0.60           0.00        486.033           0.04          0.229          0.241          0.245          0.223          0.224          0.245          0.258          0.271          0.281          0.286          4.030          6.776          7.920          6.399          5.064          5.595          0.000          0.883          0.594          0.536          0.381          0.001          5.929         21.467          0.000
           2000             53              63        172.919          3.324          0.013          10.37           0.00           9.20           0.22           0.60           0.00        495.187           0.04          0.239          0.242          0.244          0.224          0.224          0.245          0.258          0.271          0.281          0.286          3.969          6.846          7.935          6.463          5.083          5.594          0.000          0.838          0.558          0.497          0.364          0.001          5.925         20.200          0.000
           2000             54              64        181.419          3.341          0.014          10.39           0.00           9.21           0.24           0.60           0.00        503.784           0.04          0.236          0.241          0.243          0.224          0.224          0.245          0.258          0.271          0.281          0.286          3.946          6.882          7.949          6.522          5.103          5.594          0.000          0.797          0.525          0.461          0.348          0.001          5.920         19.064          0.000
           2000             55              65        189.669          3.357          0.014          10.41           0.00           9.22           0.25           0.60           0.00        511.827           0.04          0.237          0.241          0.243          0.225          0.224          0.245          0.258          0.271          0.281          0.286          3.902          6.930          7.962          6.575          5.123          5.593          0.000          0.761          0.497          0.430          0.331          0.001          5.916         18.228          0.000
           2000             56              66        198.669          3.374          0.015          10.46           0.00           9.24           0.27           0.60           0.00        519.325           0.04          0.224          0.238          0.242          0.226          0.224          0.245          0.258          0.271          0.281          0.286          3.964          6.894          7.963          6.623          5.142          5.592          0.000          0.729          0.471          0.402          0.315          0.001          5.907         16.392          0.000
           2000             57              67        206.919          3.390          0.016          10.50           0.00           9.25           0.30           0.60           0.00        526.290           0.04          0.236          0.238          0.241          0.226          0.225          0.245          0.258          0.271          0.281          0.286          3.912          6.949          7.970          6.666          5.161          5.591          0.000          0.700          0.448          0.377          0.300          0.001          5.898         14.985          0.000
           2000             58              68        212.469          3.401          0.017          10.52           0.00           9.26           0.31           0.60           0.00        532.744           0.04          0.230          0.237          0.240          0.227          0.225          0.245          0.258          0.271          0.281          0.286          3.921          6.951          7.971          6.704          5.180          5.590          0.000          0.676          0.428          0.355          0.284          0.000          5.894         14.457          0.000
           2000             59              69        216.967          3.410          0.017          10.54           0.00           9.27           0.33           0.61           0.00        538.705           0.04          0.220          0.235          0.239          0.227          0.225          0.245          0.258          0.271          0.281          0.286          3.983          6.915          7.965          6.739          5.198          5.590          0.000          0.654          0.410          0.336          0.269          0.000          5.889         13.752          0.000
           2000             60              70        222.017          3.420          0.018          10.57           0.00           9.28           0.34           0.61           0.00        544.196           0.04          0.216          0.232          0.238          0.228          0.225          0.245          0.258          0.271          0.281          0.286          4.044          6.883          7.953          6.771          5.217          5.589          0.000          0.633          0.393          0.318          0.254          0.000          5.883         13.029          0.000
           2000             61              71        228.517          3.432          0.018          10.58           0.00           9.29           0.35           0.61           0.00        549.244           0.04          0.232          0.233          0.238          0.228          0.225          0.245          0.258          0.271          0.281          0.286          4.003          6.931          7.948          6.798          5.234          5.588          0.000          0.616          0.380          0.303          0.241          0.000          5.881         12.805          0.000
           2000             62              72        235.617          3.446          0.019          10.63           0.00           9.31           0.38           0.61           0.00        553.873           0.04          0.218          0.231          0.237          0.228          0.225          0.245          0.258          0.271          0.281          0.286          4.053          6.904          7.938          6.823          5.250          5.587          0.000          0.600          0.367          0.289          0.228          0.000          5.872         11.898          0.000
           2000             63              73        242.465          3.459          0.020          10.66           0.00           9.32           0.40           0.61           0.00        558.110           0.04          0.214          0.229          0.236          0.228          0.225          0.245          0.258          0.271          0.280          0.286          4.106          6.876          7.926          6.847          5.267          5.587          0.000          0.584          0.354          0.275          0.216          0.000          5.866         11.236          0.000
           2000             64              74        251.215          3.476          0.021          10.70           0.00           9.33           0.42           0.61           0.00        561.982           0.04          0.210          0.228          0.235          0.229          0.226          0.245          0.258          0.271          0.280          0.286          4.159          6.852          7.913          6.869          5.283          5.586          0.000          0.567          0.341          0.261          0.203          0.000          5.859         10.698          0.000
           2000             65              75        260.515          3.494          0.023          10.78           0.00           9.37           0.47           0.61           0.00        565.513           0.04          0.207          0.226          0.234          0.229          0.226          0.245          0.258          0.271          0.280          0.286          4.205          6.834          7.901          6.890          5.299          5.585          0.000          0.548          0.327          0.247          0.191          0.000          5.846          9.613          0.000
           2000             66              76        271.115          3.515          0.025          10.85           0.00           9.40           0.51           0.61           0.00        568.729           0.04          0.204          0.224          0.233          0.229          0.226          0.245          0.258          0.271          0.280          0.286          4.244          6.824          7.891          6.913          5.315          5.584          0.000          0.525          0.310          0.230          0.178          0.000          5.827          8.740          0.000
           2000             67              77        281.465          3.535          0.026          10.92           0.00           9.42           0.55           0.61           0.00        571.653           0.04          0.201          0.223          0.232          0.229          0.226          0.245          0.258          0.271          0.280          0.286          4.281          6.817          7.882          6.933          5.331          5.584          0.000          0.504          0.295          0.215          0.167          0.000          5.810          8.105          0.000
           2000             68              78        286.613          3.545          0.028          10.98           0.00           9.45           0.59           0.61           0.00        574.310           0.04          0.198          0.221          0.231          0.229          0.226          0.245          0.258          0.271          0.280          0.286          4.319          6.808          7.870          6.950          5.346          5.583          0.000          0.484          0.281          0.202          0.155          0.000          5.795          7.604          0.000
           2000             69              79        293.698          3.559          0.030          11.07           0.00           9.48           0.64           0.61           0.00        576.721           0.04          0.196          0.220          0.231          0.229          0.226          0.245          0.258          0.271          0.280          0.286          4.353          6.801          7.859          6.966          5.360          5.582          0.000          0.465          0.267          0.188          0.144          0.000          5.774          6.979          0.000
           2000             70              80        302.198          3.575          0.032          11.14           0.00           9.51           0.69           0.61           0.00        578.908           0.04          0.193          0.218          0.230          0.229          0.226          0.245          0.258          0.271          0.280          0.286          4.389          6.794          7.846          6.980          5.374          5.582          0.000          0.447          0.254          0.176          0.134          0.000          5.756          6.524          0.000
           2000             71              81        312.948          3.596          0.034          11.25           0.00           9.56           0.75           0.61           0.00        580.889           0.04          0.205          0.218          0.229          0.229          0.227          0.245          0.258          0.271          0.280          0.286          4.387          6.812          7.835          6.992          5.387          5.581          0.000          0.431          0.243          0.165          0.125          0.000          5.730          5.967          0.000
