ApsimVersion = 7.10
format = csv
precision = 8
Title = bmw209
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress
25/12/1985,8,3.77741400,5.14001100,0.95833300,0.51400000,0.44589400,0.44156500,0.07087500,0.00000000,0.00000000,0.03126600,0.00363700,0.02892900,0.00218300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.04011900,0.02066000,0.00012400,50.99801700,1.40018600,1.00000000,0.00000000,30.97524400,0.18560100,0.25386300,12.66210400,1.00000000,1.00000000,0.01027700,0.01033800,0.09232600,0.02771400,0.00538300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.03309700,168.95138000,0.01336600,0.00543000,0.00793600,0.62745800,0.15945600,0.19736300,0.21453100,0.23718200,0.25247300,0.22449400,27.21973400,25.34696000,15.98084900,17.60590400,16.99199900,18.17425500,0.02130200,0.01336600,0.23957100,0.66829200,0.93791200,1.00000000
26/12/1985,9,4.00000000,8.21215100,1.57186900,0.82122000,0.75221600,0.74284600,0.07680700,0.00000000,0.00000000,0.04494800,0.00646600,0.04226100,0.00253200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.23492000,0.02882800,0.00012400,50.73679100,1.46599300,1.00000000,0.00000000,43.22010400,0.18560100,0.26564700,11.90182300,1.00000000,1.00000000,0.01431100,0.01437200,0.17658400,0.02683300,0.02385500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.05068700,201.95138000,0.01651700,0.00772000,0.00879700,0.65249000,0.15816300,0.19709000,0.21454200,0.23687300,0.25161700,0.22504300,27.39707200,25.28272400,15.97617700,17.67281700,17.03046800,18.31094600,0.02531300,0.01651700,0.30721400,1.07027000,0.94985600,1.00000000
27/12/1985,10,4.12542800,12.95771700,2.51947800,1.29577000,1.22526800,1.20458700,0.08962300,0.00000000,0.00000000,0.05888900,0.01048700,0.05584900,0.00288500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41802500,0.03753000,0.00012400,74.77066200,1.48812200,1.00000000,0.00000000,56.26662300,0.18560100,0.28788200,12.57695100,1.00000000,1.00000000,0.01859000,0.01865100,1.11442700,0.04686600,0.03327800,0.00000200,-0.00000000,-0.00000000,-0.00000000,0.08014700,234.95138000,0.01797600,0.00682000,0.01115500,0.61706100,0.24484900,0.25389600,0.28199400,0.25129700,0.25120900,0.22557700,18.74187500,24.53118500,22.96945600,20.10986300,17.08815600,18.43405200,0.02913100,0.01797600,0.47455700,6.59863500,0.95334500,1.00000000
28/12/1985,11,4.24323300,19.20459600,3.76316700,1.92046000,1.84750600,1.80398400,0.11167700,0.00000000,0.00000000,0.07505300,0.01593800,0.07142400,0.00337300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.61151700,0.04777300,0.00021000,70.08302700,1.49507000,1.00000000,0.00000000,71.62348800,0.31409300,0.33591700,12.53801400,1.00000000,1.00000000,0.02360300,0.02370600,1.15674200,0.03246100,0.04075200,0.00256700,-0.00000000,-0.00000000,-0.00000000,0.07578000,267.95138000,0.02163700,0.00720500,0.01443200,0.59987400,0.20769400,0.24959200,0.27002300,0.25434000,0.25094300,0.22609900,19.60916500,23.95178600,22.03068900,20.67828800,17.14106600,18.53966100,0.03606900,0.02163700,0.62468800,9.53554100,0.95439100,1.00000000
29/12/1985,12,4.34949600,26.85652900,5.26718100,2.68565000,2.60900400,2.51196600,0.14621200,0.00000000,0.00000000,0.09382900,0.02300000,0.08875000,0.00418200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.80440900,0.05886100,0.00074100,67.58990100,1.50778300,1.00000000,0.00000000,88.24750300,1.11076900,0.41857900,11.30970000,1.00000000,1.00000000,0.02900200,0.02936100,1.38506500,0.02750100,0.05102400,0.01305700,-0.00000000,-0.00000000,-0.00000000,0.09158200,300.95138000,0.02587000,0.00886700,0.01700300,0.60341300,0.19172000,0.24949000,0.25918000,0.25496400,0.25072200,0.22661000,20.38590000,23.72992300,21.11619900,20.85135800,17.18338400,18.63001600,0.04287200,0.02587000,0.76519300,11.57264500,0.95624600,1.00000000
30/12/1985,13,4.45270600,35.49139300,6.96463400,3.54914000,3.46727200,3.30284500,0.19451700,0.00000000,0.00000000,0.11422000,0.03121300,0.10724400,0.00544500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.97840500,0.07014400,0.00125700,66.27596300,1.52891100,1.00000000,0.00000000,105.16386900,1.88455500,0.54802000,10.98475300,1.00000000,1.00000000,0.03446400,0.03507100,1.74380300,0.02176700,0.04790000,0.02947700,0.00000000,-0.00000000,-0.00000000,0.09914400,333.95138000,0.02864900,0.00939600,0.01925300,0.59807700,0.18763900,0.24649400,0.25281700,0.25478700,0.25051100,0.22711100,21.11315300,23.27381300,20.53810700,20.88684700,17.21426600,18.70711700,0.04790200,0.02864900,0.86348600,15.18743200,0.95916600,1.00000000
31/12/1985,14,4.55746700,47.57172200,9.34575800,4.75717000,4.66837100,4.40253700,0.27485000,0.00000000,0.00000000,0.13810000,0.04258900,0.12821000,0.00770100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.14740100,0.08234900,0.00178100,65.23239500,1.55691000,1.00000000,0.00000000,123.46224400,2.66997000,0.72907400,11.14984400,1.00000000,1.00000000,0.04033800,0.04119300,1.88701100,0.02901300,0.06510100,0.05425300,0.00121800,-0.00000000,-0.00000000,0.14958500,366.95138000,0.03531800,0.01399200,0.02132600,0.62351100,0.18545900,0.24200400,0.24896700,0.25430100,0.25029700,0.22760200,21.73609500,22.70398300,20.13558400,20.87060000,17.23637800,18.77460100,0.05664400,0.03531800,1.20803300,15.23932100,0.96274400,1.00000000
01/01/1986,15,4.64992700,60.31602500,11.85859100,6.03160000,5.93346400,5.55160000,0.37352700,0.00000000,0.00000000,0.16157400,0.05377000,0.14901100,0.00979800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.31893700,0.09616800,0.00224300,64.28440500,1.54947700,1.00000000,0.00000000,144.18047800,3.36315700,1.03017300,9.84057000,1.00000000,1.00000000,0.04694600,0.04801500,1.98210500,0.01274600,0.02859800,0.02735200,0.00312300,-0.00000000,-0.00000000,0.07182000,399.95138000,0.03474100,0.00656100,0.02818000,0.55213600,0.18384500,0.23837300,0.24632100,0.25363800,0.25007300,0.22808200,22.26654600,22.19936200,19.79700500,20.81638000,17.24988400,18.83330500,0.06292100,0.03474100,1.27443000,35.17222300,0.96182500,1.00000000
02/01/1986,16,4.76128000,76.50654400,15.04929100,7.65065000,7.54064900,6.99078400,0.51785800,0.00000000,0.00000000,0.19148800,0.07000400,0.17335400,0.01465500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.47033000,0.10953800,0.00280000,63.50810400,1.58259200,1.00000000,0.00000000,164.22519100,4.19799200,1.40002500,11.85141600,1.00000000,1.00000000,0.05329600,0.05462100,2.09881000,0.03349900,0.07525200,0.07432900,0.02353400,-0.00000000,-0.00000000,0.20661400,432.95138000,0.04625500,0.01810300,0.02815200,0.62164900,0.18220100,0.23479900,0.24363700,0.25279900,0.24983900,0.22855100,22.69868900,21.71077200,19.45500600,20.73197400,17.25828900,18.88681000,0.07440700,0.04625500,1.61905200,16.44649800,0.96575400,1.00000000
03/01/1986,17,4.86432800,94.30318900,18.55889800,9.43032000,9.30523200,8.55790700,0.69575900,0.00000000,0.00000000,0.22624700,0.08765700,0.20211000,0.01999600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.65266000,0.12730800,0.00331500,62.66397500,1.58756400,1.00000000,0.00000000,190.86685600,4.97056600,1.94099600,10.96755300,1.00000000,1.00000000,0.06167000,0.06322500,2.27211900,0.03491300,0.07892200,0.07861900,0.05006100,-0.00000000,-0.00000000,0.24251500,465.95138000,0.05255200,0.02006700,0.03248500,0.61799000,0.18053800,0.23163800,0.24128600,0.25177900,0.24958900,0.22900900,23.05721700,21.24817300,19.12906100,20.61104600,17.26248000,18.93634000,0.08503700,0.05255200,1.77966500,16.67365700,0.96630800,1.00000000
04/01/1986,18,4.96716600,116.08074700,22.85886700,11.60807000,11.46437800,10.45149600,0.94299400,0.00000000,0.00000000,0.26574400,0.10883200,0.23304300,0.02789000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.82139100,0.14552900,0.00383000,65.27790600,1.60135400,1.00000000,0.00000000,218.18435800,5.74156000,2.60779300,10.94511800,1.00000000,1.00000000,0.07018000,0.07195900,2.79191000,0.06343900,0.08340300,0.08168300,0.08649000,-0.00000000,-0.00000000,0.31501400,498.95138000,0.06084800,0.02461900,0.03622900,0.62680300,0.20964600,0.23156400,0.23967500,0.25059600,0.24932100,0.22945400,22.97359700,21.08556400,18.86983100,20.46527500,17.26318700,18.98278600,0.09707700,0.06084800,2.17775600,19.30101800,0.96780100,1.00000000
05/01/1986,19,5.00000000,142.49908200,26.30648700,14.24991000,12.31325400,12.71593300,1.22046800,0.05683200,0.00000000,0.31262600,0.12335700,0.26807100,0.03865500,0.00035000,0.00000000,0.00000000,0.00000000,0.00000000,2.98977800,0.16546600,0.00439000,67.46744700,1.62009800,1.00000000,0.00000000,248.07494900,6.58219800,3.53445900,11.93379400,1.00000000,1.00000000,0.07940300,0.08142200,3.34269800,0.08761500,0.10462500,0.09510400,0.14646800,-0.00000000,-0.00000000,0.43381200,531.95138000,0.06162500,0.03157300,0.03005200,0.67219500,0.22351200,0.23972600,0.24065000,0.24929700,0.24903800,0.22988800,22.00979400,21.55442200,18.85833900,20.31836700,17.26121500,19.02672200,0.09167700,0.06162500,2.64183300,20.35641600,0.96972500,1.00000000
06/01/1986,20,5.05187500,171.98052000,30.15499700,17.19805000,13.26151500,15.20367100,1.56285200,0.12695900,0.00000000,0.36495400,0.13493700,0.30772400,0.05007700,0.00081400,0.00000000,0.00000000,0.00000000,0.00000000,3.17337500,0.18931200,0.00498700,62.32309000,1.62548300,1.00000000,0.00000000,283.82623800,7.47630800,4.57446800,12.69289600,1.00000000,1.00000000,0.09031400,0.09258000,3.06681000,0.05231600,0.11700600,0.11139500,0.19057500,0.00158100,-0.00000000,0.47287300,564.95138000,0.06415600,0.03351300,0.03064200,0.67676100,0.18188900,0.23368500,0.23919200,0.24783300,0.24872600,0.23030900,22.41585700,20.88384100,18.63836500,20.14867800,17.24735600,19.06895100,0.09479800,0.06415600,2.94814400,19.12012500,0.97025700,1.00000000
07/01/1986,21,5.08088800,203.04989900,34.21526500,20.30499000,14.26028200,17.78393400,1.96227900,0.20876900,0.00000000,0.42254400,0.14533800,0.35219000,0.06188900,0.00139200,0.00000000,0.00000000,0.00000000,0.00000000,3.36865000,0.21734300,0.00554200,75.08145000,1.62043400,1.00000000,0.00000000,325.85177800,8.30884700,5.85776700,11.81880900,1.00000000,1.00000000,0.10297500,0.10545700,4.15956800,0.09882500,0.10443300,0.10991900,0.14705700,0.00688900,-0.00000000,0.46712300,597.95138000,0.06826000,0.03095000,0.03731000,0.64658600,0.24901200,0.25519800,0.27125000,0.25110800,0.24851400,0.23072100,18.57576900,20.88186800,21.21702400,20.69082600,17.23478900,19.10934400,0.10556900,0.06826000,3.10693800,27.66620800,0.96975800,1.00000000
08/01/1986,22,5.11043400,238.12104900,38.80377600,23.81210000,15.38910900,20.64328200,2.46055900,0.31082700,0.00000000,0.48734800,0.15672300,0.39993200,0.07738300,0.00221100,0.00000000,0.00000000,0.00000000,0.00000000,3.55047800,0.24612900,0.00610800,70.35600500,1.62488400,1.00000000,0.00000000,369.00960000,9.15669800,7.35487000,12.03619500,1.00000000,1.00000000,0.11579400,0.11849000,3.87722600,0.08097700,0.11771300,0.12141200,0.17701800,0.02151500,-0.00000000,0.51863500,630.95138000,0.07647900,0.03446600,0.04201300,0.64543600,0.21486100,0.24882300,0.26224300,0.25182500,0.24827600,0.23112300,19.18271300,20.18886200,20.42279800,20.81991400,17.20657700,19.14800300,0.11849200,0.07647900,3.50711500,26.21859600,0.97019800,1.00000000
09/01/1986,23,5.14021400,266.03595500,42.43882900,26.60360000,16.27952300,22.86699300,2.89293000,0.39938400,0.00000000,0.54867900,0.16567200,0.44835100,0.08891100,0.00284800,0.00000000,0.00000000,0.00000000,0.00000000,3.73565000,0.27819900,0.00667800,85.89246600,1.61162000,1.00000000,0.00000000,417.08979400,10.01124900,9.22248500,12.13131200,1.00000000,1.00000000,0.12985900,0.13275900,5.23125100,0.05271100,0.06255400,0.06607700,0.11302400,0.01897800,-0.00000000,0.31334300,663.95138000,0.07059500,0.01798500,0.05261000,0.57299000,0.24947300,0.26991600,0.28723400,0.28736800,0.25063200,0.23158400,13.21144800,18.57866500,21.55613500,26.25687800,17.41443400,19.19032900,0.12320500,0.07059500,2.79149100,46.60383800,0.96886900,1.00000000
10/01/1986,24,5.16948100,309.96079800,48.20124200,30.99608000,17.69648300,26.32278800,3.63134500,0.55062600,0.00000000,0.62947100,0.17872200,0.50673100,0.10942900,0.00400600,0.00000000,0.00000000,0.00000000,0.00000000,3.92228600,0.31350300,0.00723800,81.56196600,1.61634800,1.00000000,0.00000000,470.02016200,10.85106100,10.84306500,11.92206900,1.00000000,1.00000000,0.14508400,0.14817200,5.05376100,0.07133600,0.09431200,0.12168700,0.20742100,0.05815200,-0.00000000,0.55290700,696.95138000,0.09417300,0.03171700,0.06245600,0.60124900,0.22079100,0.24681200,0.28781600,0.28745600,0.25277100,0.23210900,13.91832900,16.85976000,21.37456700,26.33199300,17.57670400,19.23625200,0.15662900,0.09417300,4.39248400,40.14878800,0.96934900,1.00000000
11/01/1986,25,5.20003000,360.88256500,54.88808600,36.08826000,19.34150900,30.25070900,4.55588000,0.73998900,0.00000000,0.72142200,0.19440400,0.56979300,0.13601800,0.00553200,0.00000000,0.00000000,0.00000000,0.00000000,4.10570200,0.35124000,0.00782200,77.73212100,1.62223500,1.00000000,0.00000000,526.59633700,11.72768900,13.61073800,12.44471500,1.00000000,1.00000000,0.16106300,0.16433800,4.98365700,0.05771000,0.11383600,0.13478200,0.23488800,0.10346300,-0.00000000,0.64467900,729.95138000,0.10799000,0.03640000,0.07159000,0.60134800,0.19518800,0.24886200,0.27889300,0.28231200,0.25398200,0.23267200,14.36056600,16.88630900,20.43250500,25.67144800,17.62100400,19.28411100,0.17958000,0.10799000,5.09217700,39.36480300,0.96993700,1.00000000
12/01/1986,26,5.23075900,408.47377800,61.12850600,40.84738000,20.87333600,33.84201200,5.48323100,0.92992800,0.00000000,0.82061500,0.21011400,0.63902600,0.16358600,0.00714600,0.00000000,0.00000000,0.00000000,0.00000000,4.29715900,0.39393000,0.00841100,75.08126300,1.62218300,1.00000000,0.00000000,590.59956400,12.60948600,17.07601000,12.51808400,1.00000000,1.00000000,0.17878100,0.18222700,4.85379200,0.04515200,0.11497200,0.12867700,0.22749800,0.11715700,0.00069200,0.63414800,758.30848100,0.11529100,0.03533300,0.07995800,0.59048200,0.18274800,0.24885000,0.27182500,0.27769300,0.25458400,0.23324700,14.83300400,16.73517600,19.62586800,25.04255300,17.59103000,19.31823900,0.19524900,0.11529100,4.75912100,36.42651500,0.96993200,1.00000000
13/01/1986,27,5.26126600,468.43029300,69.01022800,46.84303000,22.81015400,38.27878000,6.73498300,1.18631100,0.00000000,0.93838000,0.22920500,0.71694100,0.20047100,0.00933700,0.00000000,0.00000000,0.00000000,0.00000000,4.48974500,0.44043000,0.00899400,73.27314800,1.62781800,1.00000000,0.00000000,660.31551100,13.48490100,20.55183800,12.42750000,1.00000000,1.00000000,0.19765400,0.20125400,4.72700600,0.05803900,0.16394200,0.17319900,0.31177000,0.16849400,0.00518500,0.88062900,787.04527200,0.13727700,0.04859600,0.08868000,0.60753500,0.17836200,0.24836100,0.26447900,0.27303500,0.25452700,0.23379900,15.27414700,16.52405200,18.80143000,24.39690400,17.48893000,19.33251400,0.22595700,0.13727700,5.99565100,32.18324100,0.97048400,1.00000000
14/01/1986,28,5.29244900,535.79748600,77.87190200,53.57975000,24.98765100,43.15480300,8.23575000,1.49369700,0.00000000,1.07010300,0.25090900,0.80075600,0.24490300,0.01201700,0.00000000,0.00000000,0.00000000,0.00000000,4.68093700,0.49020900,0.00959100,71.47059600,1.63349800,1.00000000,0.00000000,734.94650400,14.37971300,25.24356500,12.70286100,1.00000000,1.00000000,0.21737700,0.22112200,4.61757300,0.06647800,0.19691800,0.19674400,0.36157200,0.20272400,0.01568900,1.04012500,816.11271200,0.15388500,0.05677700,0.09710800,0.61310400,0.17622600,0.24730700,0.25721200,0.26851600,0.25398500,0.23428000,15.68119800,16.25021200,17.99356800,23.75418300,17.33073000,19.31875800,0.25099300,0.15388500,6.73671900,29.90727300,0.97103100,1.00000000
15/01/1986,29,5.32237400,614.21798100,88.20064900,61.42180000,27.52555200,48.70993500,10.09139300,1.87376800,0.00000000,1.22328300,0.27658600,0.89373500,0.30091300,0.01544100,0.00000000,0.00000000,0.00000000,0.00000000,4.87636600,0.54486900,0.01016400,69.64573700,1.64027500,1.00000000,0.00000000,816.89541900,15.23843400,30.86862900,12.19049800,1.00000000,1.00000000,0.23847700,0.24233700,4.52908300,0.08824700,0.25872600,0.25769400,0.47430600,0.27407900,0.04039800,1.39345100,845.40482600,0.17935900,0.07512900,0.10423000,0.63246100,0.17497100,0.24252900,0.25212000,0.26398000,0.25286500,0.23460700,16.02838500,15.71416300,17.36113900,23.10472700,17.11517100,19.26612300,0.28358800,0.17935900,7.84205000,25.48873100,0.97167000,1.00000000
16/01/1986,30,5.35183900,701.08546300,99.63504700,70.10855000,30.33712800,54.70888600,12.26920700,2.31982700,0.00000000,1.42825500,0.30365700,1.04329800,0.35215300,0.01861800,0.00000000,0.00000000,0.00000000,0.00000000,5.21499100,0.64647500,0.01091900,67.55723200,1.61382600,1.00000000,0.00000000,969.22796300,16.37094700,37.82381100,12.00297200,1.00000000,1.00000000,0.27619800,0.28013900,4.44423100,0.09511200,0.27666100,0.27682300,0.50940700,0.30211400,0.07348300,1.53360000,874.77749500,0.23259700,0.08148900,0.15110800,0.60618700,0.17350200,0.23745100,0.24750800,0.25971600,0.25144800,0.23472400,16.25247000,15.06896800,16.70194800,22.37470200,16.79937700,19.12546500,0.38370500,0.23259700,8.68674800,25.17340100,0.96909400,1.00000000
